Date,adj close,close,high,low,open,repaired?,volume
2012-07-10,84,84,86,84,86,False,291409
2012-07-11,86,86,86,84,84,False,307821
2012-07-12,86,86,86,84,86,False,240725
2012-07-13,87,87,88,86,86,False,260828
2012-07-16,88,88,88,86,87,False,223124
2012-07-17,89,89,89,87,88,False,262785
2012-07-18,90,90,90,89,89,False,192847
2012-07-19,93,93,93,90,90,False,102928
2012-07-20,91,91,92,91,92,False,249172
2012-07-23,88,88,92,88,92,False,290355
2012-07-24,88,88,89,87,88,False,309865
2012-07-25,89,89,89,87,88,False,289552
2012-07-26,89,89,90,88,89,False,233400
2012-07-27,90,90,90,89,89,False,210412
2012-07-30,90,90,91,89,90,False,191095
2012-07-31,88,88,90,87,90,False,282851
2012-08-01,89,89,89,88,88,False,281204
2012-08-02,87,87,90,87,89,False,302698
2012-08-03,91,91,92,87,87,False,301783
2012-08-06,92,92,92,91,91,False,194374
2012-08-07,94,94,94,92,92,False,260012
2012-08-08,93,93,95,93,93,False,269931
2012-08-09,93,93,94,93,93,False,258637
2012-08-10,93,93,94,92,93,False,224512
2012-08-13,93,93,94,92,93,False,280268
2012-08-14,93,93,94,93,93,False,200411
2012-08-15,94,94,95,93,93,False,281643
2012-08-16,96,96,96,94,94,False,212628
2012-08-17,96,96,96,95,95,False,162591
2012-08-20,96,96,97,95,96,False,113309
2012-08-21,97,97,98,96,96,False,220192
2012-08-22,97,97,98,96,97,False,217435
2012-08-23,96,96,98,96,97,False,225156
2012-08-24,96,96,97,95,96,False,204231
2012-08-27,95,95,98,94,97,False,230844
2012-08-28,96,96,97,95,96,False,198458
2012-08-29,95,95,96,95,96,False,185887
2012-08-30,95,95,96,94,95,False,192455
2012-08-31,96,96,97,95,95,False,249063
2012-09-04,95,95,97,95,96,False,256147
2012-09-05,95,95,96,94,96,False,233044
2012-09-06,96,96,98,95,96,False,327082
2012-09-07,96,96,97,94,95,False,293026
2012-09-10,97,97,97,95,96,False,221996
2012-09-11,97,97,97,96,96,False,222006
2012-09-12,97,97,98,96,97,False,223528
2012-09-13,98,98,99,97,97,False,291055
2012-09-14,99,99,100,98,98,False,271794
2012-09-17,97,97,100,95,99,False,308274
2012-09-18,95,95,97,95,97,False,196211
2012-09-19,92,92,96,91,95,False,133035
2012-09-20,92,92,92,91,92,False,244553
2012-09-21,93,93,94,93,93,False,181036
2012-09-24,92,92,93,91,93,False,188315
2012-09-25,91,91,93,91,92,False,239024
2012-09-26,90,90,91,89,91,False,272057
2012-09-27,92,92,92,90,90,False,237289
2012-09-28,92,92,93,91,92,False,210195
2012-10-01,92,92,93,91,92,False,216005
2012-10-02,92,92,93,92,92,False,177728
2012-10-03,88,88,92,88,92,False,339506
2012-10-04,92,92,92,88,88,False,291389
2012-10-05,90,90,92,89,92,False,279131
2012-10-08,89,89,90,88,90,False,202688
2012-10-09,92,92,93,89,90,False,378040
2012-10-10,91,91,94,91,92,False,303502
2012-10-11,92,92,93,91,91,False,300087
2012-10-12,92,92,93,91,92,False,198462
2012-10-15,92,92,92,90,92,False,269016
2012-10-16,92,92,92,91,92,False,232217
2012-10-17,92,92,93,92,92,False,226343
2012-10-18,92,92,93,91,92,False,184654
2012-10-19,90,90,93,90,92,False,123648
2012-10-22,89,89,91,88,90,False,275720
2012-10-23,87,87,89,86,89,False,309492
2012-10-24,86,86,87,85,87,False,298160
2012-10-25,86,86,87,85,86,False,208678
2012-10-26,86,86,86,85,86,False,212378
2012-10-31,86,86,87,86,86,False,212577
2012-11-01,87,87,87,86,86,False,197179
2012-11-02,85,85,87,85,87,False,297311
2012-11-05,86,86,86,84,85,False,221397
2012-11-06,89,89,89,85,86,False,303429
2012-11-07,84,84,89,84,88,False,422211
2012-11-08,85,85,86,84,85,False,296599
2012-11-09,86,86,87,84,85,False,322403
2012-11-12,86,86,87,85,86,False,280690
2012-11-13,85,85,86,85,86,False,352247
2012-11-14,86,86,87,85,85,False,265306
2012-11-15,85,85,87,85,86,False,168098
2012-11-16,87,87,87,85,85,False,271209
2012-11-19,89,89,90,87,87,False,247078
2012-11-20,87,87,89,86,89,False,322630
2012-11-21,87,87,88,86,87,False,220980
2012-11-23,88,88,89,87,88,False,104944
2012-11-26,88,88,88,87,88,False,156593
2012-11-27,87,87,88,87,88,False,210470
2012-11-28,86,86,87,85,87,False,249744
2012-11-29,88,88,89,87,87,False,270030
2012-11-30,89,89,89,87,88,False,216206
2012-12-03,89,89,90,89,89,False,235987
2012-12-04,88,88,89,88,89,False,206265
2012-12-05,88,88,89,87,88,False,220850
2012-12-06,86,86,88,86,88,False,269293
2012-12-07,86,86,87,86,86,False,244993
2012-12-10,86,86,87,85,86,False,211603
2012-12-11,86,86,86,85,86,False,217859
2012-12-12,87,87,88,86,86,False,300353
2012-12-13,86,86,87,86,87,False,228417
2012-12-14,87,87,87,86,86,False,218265
2012-12-17,87,87,88,86,87,False,157226
2012-12-18,88,88,88,87,87,False,93130
2012-12-19,90,90,90,88,88,False,233083
2012-12-20,90,90,91,89,90,False,178144
2012-12-21,89,89,90,88,90,False,180375
2012-12-24,89,89,89,88,89,False,48516
2012-12-26,91,91,91,89,89,False,141598
2012-12-27,91,91,91,90,91,False,152771
2012-12-28,91,91,91,90,91,False,131374
2012-12-31,92,92,92,90,90,False,119525
2013-01-02,93,93,94,92,92,False,203865
2013-01-03,93,93,93,92,93,False,189812
2013-01-04,93,93,93,92,93,False,210747
2013-01-07,93,93,93,92,93,False,166292
2013-01-08,93,93,94,93,93,False,195867
2013-01-09,93,93,94,93,93,False,201385
2013-01-10,94,94,95,93,93,False,279295
2013-01-11,94,94,94,93,94,False,257821
2013-01-14,94,94,94,93,94,False,248600
2013-01-15,93,93,94,93,94,False,248136
2013-01-16,94,94,94,93,93,False,241531
2013-01-17,95,95,96,94,94,False,178285
2013-01-18,96,96,96,95,95,False,118549
2013-01-22,96,96,96,95,95,False,236391
2013-01-23,95,95,97,95,97,False,318008
2013-01-24,96,96,97,95,96,False,232035
2013-01-25,96,96,97,95,96,False,184873
2013-01-28,96,96,97,95,96,False,167186
2013-01-29,98,98,98,96,96,False,252931
2013-01-30,98,98,98,97,97,False,211277
2013-01-31,97,97,98,97,98,False,230630
2013-02-01,98,98,98,97,97,False,270275
2013-02-04,96,96,98,96,98,False,196975
2013-02-05,97,97,97,96,96,False,188841
2013-02-06,97,97,97,95,97,False,282803
2013-02-07,96,96,97,96,97,False,275474
2013-02-08,96,96,97,95,96,False,229242
2013-02-11,97,97,97,95,96,False,283956
2013-02-12,98,98,98,97,97,False,239796
2013-02-13,97,97,98,97,98,False,246437
2013-02-14,97,97,98,97,97,False,174599
2013-02-15,96,96,97,95,97,False,223592
2013-02-19,97,97,97,95,96,False,118307
2013-02-20,94,94,97,94,97,False,338967
2013-02-21,93,93,95,93,95,False,286434
2013-02-22,93,93,93,92,93,False,204258
2013-02-25,93,93,94,92,93,False,217519
2013-02-26,93,93,93,92,92,False,230836
2013-02-27,93,93,93,92,93,False,201512
2013-02-28,92,92,93,92,93,False,218119
2013-03-01,91,91,92,90,92,False,248466
2013-03-04,90,90,91,89,91,False,231108
2013-03-05,91,91,91,90,90,False,209874
2013-03-06,90,90,91,90,91,False,244168
2013-03-07,92,92,92,90,90,False,234921
2013-03-08,92,92,92,91,91,False,219961
2013-03-11,92,92,92,91,92,False,194607
2013-03-12,93,93,93,92,92,False,283114
2013-03-13,93,93,93,92,93,False,251336
2013-03-14,93,93,93,92,93,False,174701
2013-03-15,93,93,94,93,93,False,175611
2013-03-18,94,94,94,92,93,False,151208
2013-03-19,92,92,94,92,94,False,96796
2013-03-20,93,93,93,92,92,False,226790
2013-03-21,92,92,94,92,93,False,214131
2013-03-22,94,94,94,92,92,False,202666
2013-03-25,95,95,96,94,94,False,270651
2013-03-26,96,96,96,95,95,False,214345
2013-03-27,97,97,97,96,96,False,207777
2013-03-28,97,97,97,96,97,False,174390
2013-04-01,97,97,98,96,97,False,192396
2013-04-02,97,97,97,96,97,False,209877
2013-04-03,94,94,97,94,97,False,302235
2013-04-04,93,93,95,92,94,False,355321
2013-04-05,93,93,94,92,93,False,267276
2013-04-08,93,93,94,92,93,False,212117
2013-04-09,94,94,94,93,93,False,234720
2013-04-10,95,95,95,93,94,False,248557
2013-04-11,94,94,95,93,95,False,222439
2013-04-12,91,91,94,90,93,False,325580
2013-04-15,89,89,91,87,91,False,362524
2013-04-16,89,89,89,86,87,False,287410
2013-04-17,87,87,89,86,89,False,294274
2013-04-18,88,88,89,86,86,False,228200
2013-04-19,88,88,89,88,88,False,100652
2013-04-22,89,89,89,88,88,False,238730
2013-04-23,89,89,90,88,89,False,288801
2013-04-24,91,91,92,89,90,False,257736
2013-04-25,94,94,94,91,92,False,270121
2013-04-26,93,93,94,92,93,False,240966
2013-04-29,94,94,95,92,93,False,214608
2013-04-30,93,93,95,93,94,False,277499
2013-05-01,91,91,93,90,93,False,332382
2013-05-02,94,94,94,91,91,False,310808
2013-05-03,96,96,96,94,94,False,297522
2013-05-06,96,96,97,95,96,False,271004
2013-05-07,96,96,96,95,96,False,260141
2013-05-08,97,97,97,95,96,False,276315
2013-05-09,96,96,97,95,97,False,272196
2013-05-10,96,96,96,93,96,False,354119
2013-05-13,95,95,96,94,96,False,297036
2013-05-14,94,94,96,94,95,False,269403
2013-05-15,94,94,94,92,94,False,360684
2013-05-16,95,95,96,93,94,False,297863
2013-05-17,96,96,96,95,95,False,187754
2013-05-20,97,97,97,95,96,False,118621
2013-05-21,96,96,97,96,97,False,259159
2013-05-22,94,94,96,94,96,False,336497
2013-05-23,94,94,94,92,94,False,323633
2013-05-24,94,94,94,93,94,False,203991
2013-05-28,95,95,96,93,94,False,240990
2013-05-29,93,93,95,93,95,False,293461
2013-05-30,94,94,94,92,93,False,294855
2013-05-31,92,92,94,92,94,False,267978
2013-06-03,93,93,94,91,92,False,287474
2013-06-04,93,93,94,92,93,False,301136
2013-06-05,94,94,94,93,94,False,268909
2013-06-06,95,95,95,94,94,False,267164
2013-06-07,96,96,96,94,95,False,330833
2013-06-10,96,96,96,95,96,False,234601
2013-06-11,95,95,96,94,96,False,257474
2013-06-12,96,96,96,94,95,False,244870
2013-06-13,97,97,97,95,96,False,224449
2013-06-14,98,98,98,96,97,False,240906
2013-06-17,98,98,99,97,98,False,242794
2013-06-18,98,98,99,97,98,False,145618
2013-06-19,98,98,99,98,99,False,111300
2013-06-20,95,95,98,95,98,False,376229
2013-06-21,94,94,96,93,95,False,340903
2013-06-24,95,95,96,93,94,False,315821
2013-06-25,95,95,96,95,95,False,267541
2013-06-26,96,96,96,94,95,False,291417
2013-06-27,97,97,97,95,96,False,269312
2013-06-28,97,97,98,96,97,False,247607
2013-07-01,98,98,98,96,97,False,229193
2013-07-02,100,100,100,98,98,False,285781
2013-07-03,101,101,102,100,100,False,353250
2013-07-05,103,103,104,101,101,False,256027
2013-07-08,103,103,104,102,104,False,253202
2013-07-09,104,104,105,102,103,False,285670
2013-07-10,107,107,107,104,105,False,404821
2013-07-11,105,105,107,104,106,False,316730
2013-07-12,106,106,106,104,105,False,234756
2013-07-15,106,106,107,105,106,False,210806
2013-07-16,106,106,107,106,106,False,250921
2013-07-17,106,106,107,105,106,False,262789
2013-07-18,108,108,108,106,107,False,155963
2013-07-19,108,108,109,107,108,False,112373
2013-07-22,107,107,109,106,108,False,283866
2013-07-23,107,107,108,105,107,False,241640
2013-07-24,105,105,108,105,107,False,278262
2013-07-25,105,105,106,104,105,False,270580
2013-07-26,105,105,106,104,106,False,208855
2013-07-29,105,105,105,104,105,False,206326
2013-07-30,103,103,105,103,105,False,235605
2013-07-31,105,105,105,103,103,False,299127
2013-08-01,108,108,108,105,105,False,267594
2013-08-02,107,107,109,106,108,False,249314
2013-08-05,107,107,108,106,107,False,204860
2013-08-06,105,105,107,105,106,False,272996
2013-08-07,104,104,106,104,106,False,294242
2013-08-08,103,103,105,102,104,False,320070
2013-08-09,106,106,106,104,104,False,303796
2013-08-12,106,106,106,105,106,False,257139
2013-08-13,107,107,107,106,106,False,276773
2013-08-14,107,107,107,106,107,False,270921
2013-08-15,107,107,108,107,107,False,251868
2013-08-16,107,107,108,107,107,False,179859
2013-08-19,107,107,108,107,108,False,102781
2013-08-20,105,105,107,104,107,False,361065
2013-08-21,104,104,105,104,105,False,259243
2013-08-22,105,105,105,104,104,False,204692
2013-08-23,106,106,107,104,105,False,259545
2013-08-26,106,106,107,106,107,False,165995
2013-08-27,109,109,109,106,106,False,295934
2013-08-28,110,110,112,109,109,False,336171
2013-08-29,109,109,110,108,110,False,250038
2013-08-30,108,108,109,107,108,False,250038
2013-09-03,109,109,109,104,107,False,288018
2013-09-04,107,107,109,107,108,False,224377
2013-09-05,108,108,109,107,108,False,184889
2013-09-06,111,111,111,108,109,False,269866
2013-09-09,110,110,110,109,110,False,266915
2013-09-10,107,107,109,106,109,False,325314
2013-09-11,108,108,108,107,107,False,238235
2013-09-12,109,109,109,107,108,False,249780
2013-09-13,108,108,109,107,109,False,207037
2013-09-16,107,107,108,106,108,False,282888
2013-09-17,105,105,106,105,106,False,304851
2013-09-18,108,108,108,105,106,False,199888
2013-09-19,106,106,109,106,108,False,139835
2013-09-20,105,105,106,104,106,False,250360
2013-09-23,104,104,105,103,105,False,223392
2013-09-24,103,103,104,102,103,False,259543
2013-09-25,103,103,104,102,103,False,236195
2013-09-26,103,103,103,102,102,False,183778
2013-09-27,103,103,104,102,103,False,232299
2013-09-30,102,102,103,101,102,False,226707
2013-10-01,102,102,103,101,102,False,223028
2013-10-02,104,104,104,101,102,False,300526
2013-10-03,103,103,104,103,104,False,226225
2013-10-04,104,104,104,103,103,False,165197
2013-10-07,103,103,104,102,103,False,269025
2013-10-08,103,103,104,103,103,False,194195
2013-10-09,102,102,104,101,103,False,283131
2013-10-10,103,103,104,101,101,False,296858
2013-10-11,102,102,103,101,103,False,298216
2013-10-14,102,102,103,101,101,False,170674
2013-10-15,101,101,102,101,102,False,240218
2013-10-16,102,102,103,101,101,False,235236
2013-10-17,101,101,102,100,102,False,266625
2013-10-18,101,101,102,101,101,False,116680
2013-10-21,99,99,101,99,101,False,90824
2013-10-22,98,98,100,98,99,False,347314
2013-10-23,97,97,98,96,98,False,356194
2013-10-24,97,97,98,96,97,False,248742
2013-10-25,98,98,98,97,97,False,192632
2013-10-28,99,99,99,97,98,False,230155
2013-10-29,98,98,99,98,99,False,183243
2013-10-30,97,97,98,97,98,False,268138
2013-10-31,96,96,97,96,97,False,255401
2013-11-01,95,95,97,94,96,False,282138
2013-11-04,95,95,95,94,95,False,219109
2013-11-05,93,93,95,93,94,False,226454
2013-11-06,95,95,95,94,94,False,282722
2013-11-07,94,94,95,94,95,False,260597
2013-11-08,95,95,95,94,94,False,241690
2013-11-11,95,95,95,94,94,False,206721
2013-11-12,93,93,95,93,95,False,353689
2013-11-13,94,94,95,93,93,False,305009
2013-11-14,94,94,94,93,94,False,315066
2013-11-15,94,94,95,94,94,False,204366
2013-11-18,93,93,94,93,94,False,169443
2013-11-19,93,93,93,92,93,False,131463
2013-11-20,93,93,94,93,93,False,225891
2013-11-21,95,95,96,93,94,False,222138
2013-11-22,95,95,96,94,95,False,257843
2013-11-25,94,94,94,93,94,False,270860
2013-11-26,94,94,95,93,94,False,160178
2013-11-27,92,92,94,92,94,False,230878
2013-11-29,93,93,94,92,92,False,143205
2013-12-02,94,94,94,93,93,False,234800
2013-12-03,96,96,97,94,94,False,319271
2013-12-04,97,97,98,96,97,False,325857
2013-12-05,97,97,98,97,97,False,216392
2013-12-06,98,98,98,97,97,False,223944
2013-12-09,97,97,98,97,98,False,210090
2013-12-10,99,99,99,97,97,False,264838
2013-12-11,97,97,99,97,99,False,274194
2013-12-12,98,98,98,97,98,False,205749
2013-12-13,97,97,98,96,98,False,233161
2013-12-16,97,97,98,96,97,False,187591
2013-12-17,97,97,98,97,97,False,120127
2013-12-18,98,98,98,97,97,False,84627
2013-12-19,99,99,99,98,98,False,192782
2013-12-20,99,99,99,99,99,False,151281
2013-12-23,99,99,99,99,99,False,107273
2013-12-24,99,99,99,99,99,False,51877
2013-12-26,100,100,100,99,99,False,65666
2013-12-27,100,100,101,99,100,False,127198
2013-12-30,99,99,100,99,100,False,118356
2013-12-31,98,98,99,98,99,False,113907
2014-01-02,95,95,99,95,98,False,251248
2014-01-03,94,94,96,94,95,False,215522
2014-01-06,93,93,95,93,94,False,189379
2014-01-07,94,94,94,93,94,False,177182
2014-01-08,92,92,94,92,94,False,244855
2014-01-09,92,92,93,91,93,False,255784
2014-01-10,93,93,93,92,92,False,255988
2014-01-13,92,92,93,91,93,False,212208
2014-01-14,93,93,93,92,92,False,243474
2014-01-15,94,94,95,92,93,False,263295
2014-01-16,94,94,95,94,94,False,165135
2014-01-17,94,94,95,94,94,False,119887
2014-01-21,95,95,95,93,94,False,244861
2014-01-22,97,97,97,95,95,False,252349
2014-01-23,97,97,98,96,97,False,274078
2014-01-24,97,97,98,96,97,False,239673
2014-01-27,96,96,97,95,97,False,235110
2014-01-28,97,97,98,96,96,False,206490
2014-01-29,97,97,98,96,97,False,200486
2014-01-30,98,98,99,97,97,False,199420
2014-01-31,97,97,98,97,98,False,253457
2014-02-03,96,96,98,96,97,False,293312
2014-02-04,97,97,98,96,97,False,204282
2014-02-05,97,97,98,97,98,False,237671
2014-02-06,98,98,99,97,97,False,234281
2014-02-07,100,100,100,97,98,False,270407
2014-02-10,100,100,101,99,100,False,251127
2014-02-11,100,100,101,100,100,False,233933
2014-02-12,100,100,101,100,100,False,318686
2014-02-13,100,100,101,99,100,False,221722
2014-02-14,100,100,100,99,100,False,229784
2014-02-18,102,102,103,100,100,False,177371
2014-02-19,103,103,104,102,103,False,116164
2014-02-20,103,103,104,103,103,False,194397
2014-02-21,102,102,103,102,103,False,173260
2014-02-24,103,103,103,102,102,False,177861
2014-02-25,102,102,103,101,103,False,187216
2014-02-26,103,103,103,102,102,False,196517
2014-02-27,102,102,103,102,103,False,196494
2014-02-28,103,103,103,102,102,False,178276
2014-03-03,105,105,105,103,103,False,295819
2014-03-04,103,103,105,103,105,False,210005
2014-03-05,101,101,104,101,103,False,267837
2014-03-06,102,102,102,100,101,False,291849
2014-03-07,103,103,103,102,102,False,226145
2014-03-10,101,101,103,101,103,False,225290
2014-03-11,100,100,102,99,101,False,294201
2014-03-12,98,98,100,98,99,False,416927
2014-03-13,98,98,99,98,98,False,268074
2014-03-14,99,99,99,98,98,False,226300
2014-03-17,98,98,99,97,99,False,227387
2014-03-18,100,100,100,98,98,False,192508
2014-03-19,100,100,100,99,100,False,110319
2014-03-20,99,99,101,99,100,False,244866
2014-03-21,99,99,100,98,99,False,191289
2014-03-24,100,100,100,99,99,False,151710
2014-03-25,99,99,100,99,99,False,217013
2014-03-26,100,100,100,99,99,False,211367
2014-03-27,101,101,102,100,100,False,202200
2014-03-28,102,102,102,101,101,False,166326
2014-03-31,102,102,102,101,102,False,167570
2014-04-01,100,100,102,99,102,False,237564
2014-04-02,100,100,100,99,100,False,231596
2014-04-03,100,100,100,99,99,False,195430
2014-04-04,101,101,102,100,100,False,193532
2014-04-07,100,100,101,100,101,False,254884
2014-04-08,103,103,103,101,101,False,299549
2014-04-09,104,104,104,102,102,False,324660
2014-04-10,103,103,104,103,103,False,222169
2014-04-11,104,104,104,103,103,False,261915
2014-04-14,104,104,105,103,104,False,237213
2014-04-15,104,104,104,103,104,False,215848
2014-04-16,104,104,105,103,104,False,279392
2014-04-17,104,104,105,104,104,False,191342
2014-04-21,104,104,105,104,105,False,115095
2014-04-22,102,102,104,102,104,False,323723
2014-04-23,101,101,102,101,102,False,250645
2014-04-24,102,102,102,101,102,False,202278
2014-04-25,101,101,102,100,102,False,221601
2014-04-28,101,101,102,100,100,False,231590
2014-04-29,101,101,102,101,101,False,218691
2014-04-30,100,100,101,99,101,False,282979
2014-05-01,99,99,100,99,100,False,235455
2014-05-02,100,100,100,99,99,False,213631
2014-05-05,99,99,100,99,100,False,190002
2014-05-06,100,100,100,99,99,False,251208
2014-05-07,101,101,101,100,100,False,291271
2014-05-08,100,100,101,100,101,False,252605
2014-05-09,100,100,101,100,100,False,271341
2014-05-12,101,101,101,100,100,False,211648
2014-05-13,102,102,102,100,101,False,253588
2014-05-14,102,102,103,102,102,False,234477
2014-05-15,102,102,102,101,102,False,276060
2014-05-16,102,102,102,101,102,False,147896
2014-05-19,103,103,103,102,102,False,121114
2014-05-20,102,102,103,102,103,False,249769
2014-05-21,104,104,104,103,103,False,272127
2014-05-22,104,104,104,104,104,False,159181
2014-05-23,104,104,104,104,104,False,160563
2014-05-27,104,104,104,104,104,False,174387
2014-05-28,103,103,104,103,104,False,239134
2014-05-29,104,104,104,103,103,False,205506
2014-05-30,103,103,104,102,104,False,169734
2014-06-02,102,102,103,102,103,False,159042
2014-06-03,103,103,103,102,102,False,160208
2014-06-04,103,103,104,102,103,False,208540
2014-06-05,102,102,103,102,102,False,200402
2014-06-06,103,103,103,102,102,False,197758
2014-06-09,104,104,105,103,103,False,246719
2014-06-10,104,104,105,104,104,False,255599
2014-06-11,104,104,105,104,104,False,187728
2014-06-12,107,107,107,104,104,False,321499
2014-06-13,107,107,108,106,107,False,255394
2014-06-16,107,107,108,107,107,False,204792
2014-06-17,106,106,107,106,107,False,252969
2014-06-18,106,106,107,106,107,False,176257
2014-06-19,106,106,107,105,106,False,123121
2014-06-20,107,107,108,106,107,False,213130
2014-06-23,106,106,107,106,107,False,175473
2014-06-24,106,106,106,105,106,False,175206
2014-06-25,106,106,108,105,106,False,249064
2014-06-26,106,106,107,105,107,False,195723
2014-06-27,106,106,106,105,106,False,128975
2014-06-30,105,105,106,105,106,False,215334
2014-07-01,105,105,106,105,105,False,221685
2014-07-02,104,104,106,104,105,False,240067
2014-07-03,104,104,104,104,104,False,169938
2014-07-07,104,104,104,103,104,False,189250
2014-07-08,103,103,104,103,103,False,249378
2014-07-09,102,102,104,102,103,False,250987
2014-07-10,103,103,103,102,102,False,238076
2014-07-11,101,101,103,100,103,False,272550
2014-07-14,101,101,101,100,100,False,252675
2014-07-15,100,100,101,99,101,False,331196
2014-07-16,101,101,102,100,100,False,240202
2014-07-17,103,103,104,101,101,False,342872
2014-07-18,103,103,104,103,104,False,172529
2014-07-21,105,105,105,103,103,False,126986
2014-07-22,104,104,105,104,105,False,252395
2014-07-23,103,103,103,102,102,False,260652
2014-07-24,102,102,103,102,103,False,194404
2014-07-25,102,102,103,101,102,False,284919
2014-07-28,102,102,102,101,102,False,197815
2014-07-29,101,101,102,100,102,False,258060
2014-07-30,100,100,102,99,101,False,263974
2014-07-31,98,98,100,98,99,False,335785
2014-08-01,98,98,98,97,98,False,274992
2014-08-04,98,98,99,97,98,False,204262
2014-08-05,97,97,99,97,98,False,242237
2014-08-06,97,97,98,97,98,False,263598
2014-08-07,97,97,98,97,97,False,286531
2014-08-08,98,98,98,97,98,False,266006
2014-08-11,98,98,99,97,98,False,241493
2014-08-12,97,97,98,97,98,False,242592
2014-08-13,98,98,98,97,97,False,253703
2014-08-14,96,96,98,95,97,False,350619
2014-08-15,97,97,97,95,96,False,269750
2014-08-18,96,96,97,96,97,False,157537
2014-08-19,94,94,97,94,97,False,109041
2014-08-20,96,96,96,95,95,False,207152
2014-08-21,94,94,94,92,93,False,226343
2014-08-22,94,94,94,93,94,False,191457
2014-08-25,93,93,94,93,93,False,137420
2014-08-26,94,94,94,93,93,False,176280
2014-08-27,94,94,94,93,94,False,174908
2014-08-28,95,95,95,93,94,False,262292
2014-08-29,96,96,96,94,95,False,234972
2014-09-02,93,93,96,93,96,False,320356
2014-09-03,96,96,96,93,93,False,294395
2014-09-04,94,94,95,94,95,False,254140
2014-09-05,93,93,95,93,95,False,261386
2014-09-08,93,93,94,92,93,False,277990
2014-09-09,93,93,94,93,93,False,275876
2014-09-10,92,92,93,91,93,False,295306
2014-09-11,93,93,93,90,92,False,403175
2014-09-12,92,92,94,92,93,False,297768
2014-09-15,93,93,93,91,92,False,260506
2014-09-16,95,95,95,92,93,False,294723
2014-09-17,94,94,95,94,95,False,305832
2014-09-18,93,93,95,93,94,False,170772
2014-09-19,92,92,93,92,93,False,92780
2014-09-22,92,92,93,91,92,False,229232
2014-09-23,92,92,92,91,91,False,247770
2014-09-24,93,93,93,91,92,False,282634
2014-09-25,93,93,94,92,93,False,248852
2014-09-26,94,94,94,92,92,False,258890
2014-09-29,95,95,95,93,93,False,261246
2014-09-30,91,91,95,91,94,False,429251
2014-10-01,91,91,93,90,91,False,389246
2014-10-02,91,91,92,88,91,False,449554
2014-10-03,90,90,92,89,91,False,342795
2014-10-06,90,90,91,89,90,False,276614
2014-10-07,89,89,91,88,90,False,300113
2014-10-08,87,87,89,87,88,False,373752
2014-10-09,86,86,88,84,88,False,345020
2014-10-10,86,86,86,84,84,False,396528
2014-10-13,86,86,86,84,85,False,292345
2014-10-14,82,82,86,81,85,False,475832
2014-10-15,82,82,82,80,82,False,487721
2014-10-16,83,83,85,80,81,False,424524
2014-10-17,83,83,84,82,83,False,174142
2014-10-20,83,83,83,82,83,False,83702
2014-10-21,83,83,84,82,83,False,297522
2014-10-22,81,81,83,80,83,False,352217
2014-10-23,82,82,82,80,80,False,354839
2014-10-24,81,81,82,80,82,False,272509
2014-10-27,81,81,81,79,81,False,285327
2014-10-28,81,81,82,80,81,False,226066
2014-10-29,82,82,83,81,82,False,283762
2014-10-30,81,81,82,81,82,False,270072
2014-10-31,81,81,81,80,81,False,294183
2014-11-03,79,79,81,78,81,False,386045
2014-11-04,77,77,78,76,78,False,432757
2014-11-05,79,79,79,76,77,False,447691
2014-11-06,78,78,79,77,79,False,292897
2014-11-07,79,79,79,77,78,False,306077
2014-11-10,77,77,80,77,78,False,319492
2014-11-11,78,78,78,76,77,False,314309
2014-11-12,77,77,78,77,78,False,359951
2014-11-13,74,74,77,74,77,False,447012
2014-11-14,76,76,76,73,74,False,355245
2014-11-17,76,76,76,75,76,False,279462
2014-11-18,75,75,76,74,75,False,186214
2014-11-19,75,75,75,74,74,False,116278
2014-11-20,76,76,76,74,74,False,236720
2014-11-21,77,77,78,76,76,False,275317
2014-11-24,76,76,77,75,77,False,194751
2014-11-25,74,74,77,74,76,False,294447
2014-11-26,74,74,74,73,74,False,258382
2014-11-28,66,66,74,66,74,False,552882
2014-12-01,69,69,70,64,66,False,504122
2014-12-02,67,67,69,67,69,False,360300
2014-12-03,67,67,68,67,68,False,293483
2014-12-04,67,67,68,66,67,False,237011
2014-12-05,66,66,67,65,67,False,276529
2014-12-08,63,63,66,63,65,False,330077
2014-12-09,64,64,64,62,63,False,322804
2014-12-10,61,61,63,60,63,False,456172
2014-12-11,60,60,62,59,61,False,392493
2014-12-12,58,58,60,57,59,False,414224
2014-12-15,56,56,59,55,57,False,424946
2014-12-16,56,56,57,54,55,False,518784
2014-12-17,56,56,59,54,56,False,351977
2014-12-18,54,54,59,54,56,False,106315
2014-12-19,57,57,57,54,56,False,383536
2014-12-22,55,55,59,55,58,False,277319
2014-12-23,57,57,58,55,55,False,274003
2014-12-24,56,56,57,55,57,False,174969
2014-12-26,55,55,57,55,56,False,127202
2014-12-29,54,54,56,53,55,False,241378
2014-12-30,54,54,54,53,54,False,218557
2014-12-31,53,53,54,52,54,False,233516
2015-01-02,53,53,55,52,54,False,268708
2015-01-05,50,50,53,50,53,False,375782
2015-01-06,48,48,50,48,50,False,451642
2015-01-07,49,49,49,47,48,False,460083
2015-01-08,49,49,50,48,49,False,362081
2015-01-09,48,48,50,47,49,False,421007
2015-01-12,46,46,48,46,48,False,394946
2015-01-13,46,46,47,44,46,False,476541
2015-01-14,48,48,49,45,46,False,510252
2015-01-15,46,46,51,46,49,False,478340
2015-01-16,49,49,49,46,46,False,175626
